UniProt,Ensembl,Disease_ID,Disease_Name,Datasource_Scores,Score,Gene_Name
P80192,ENSG00000006432,EFO_0004247,mood disorder,gwas_credible_sets:0.5702444805497029,0.3466691818942054,MAP3K9
P80192,ENSG00000006432,EFO_0800152,3-phosphoglycerate measurement,gwas_credible_sets:0.548480191853617,0.3334380005077443,MAP3K9
P80192,ENSG00000006432,HP_0002373,Febrile seizure (within the age range of 3 months to 6 years),gwas_credible_sets:0.5106536224233771; europepmc:0.030396539880581056,0.3113660136198189,MAP3K9
P80192,ENSG00000006432,EFO_0800643,2'-deoxyuridine measurement,gwas_credible_sets:0.5118723363230291,0.311182957696183,MAP3K9
P80192,ENSG00000006432,OBA_2050135,growth differentiation factor 15 amount,gwas_credible_sets:0.48353005139758837,0.293952809815324,MAP3K9
Q00526,ENSG00000250506,OBA_0003784,"chromosome, telomeric region length",gwas_credible_sets:0.4064896998747816,0.2471176074657844,CDK3
Q00526,ENSG00000250506,EFO_0000616,neoplasm,chembl:0.15440030225563323; europepmc:0.3206671560469722,0.1036118708989167,CDK3
Q00526,ENSG00000250506,MONDO_0007254,breast cancer,europepmc:0.7492175221558246,0.0910944811657585,CDK3
Q00526,ENSG00000250506,EFO_0000702,small cell lung carcinoma,chembl:0.13678442946261474,0.0831554673040579,CDK3
Q00526,ENSG00000250506,MONDO_0005575,colorectal cancer,europepmc:0.6491306709851672,0.0789253053132359,CDK3
Q00526,ENSG00000250506,OBA_1001087,heart rate,gwas_credible_sets:0.1251628209688137,0.0760903335828914,CDK3
Q00526,ENSG00000250506,MONDO_0018899,posterior cortical atrophy,europepmc:0.607930797611621,0.0739159709369403,CDK3
Q00526,ENSG00000250506,EFO_1001469,Mantle cell lymphoma,chembl:0.12158615952232422,0.0739159709369403,CDK3
Q00526,ENSG00000250506,EFO_0000095,chronic lymphocytic leukemia,chembl:0.12158615952232422,0.0739159709369403,CDK3
Q00526,ENSG00000250506,MONDO_0004992,cancer,europepmc:0.36571815962809473,0.0444662664967523,CDK3
Q00532,ENSG00000100490,OBA_0003460,erythrocyte volume,gwas_credible_sets:0.7251670828676114,0.4408514030893995,CDKL1
Q00532,ENSG00000100490,EFO_0006335,systolic blood pressure,gwas_credible_sets:0.7208706260966184,0.4382394546977059,CDKL1
Q00532,ENSG00000100490,EFO_0004528,mean corpuscular hemoglobin concentration,gwas_credible_sets:0.6700119983459702,0.4073209285638218,CDKL1
Q00532,ENSG00000100490,EFO_0006336,diastolic blood pressure,gwas_credible_sets:0.6672856042016905,0.4056634695970861,CDKL1
Q00532,ENSG00000100490,EFO_0010934,aspartate aminotransferase to alanine aminotransferase ratio,gwas_credible_sets:0.6105474490225016,0.3711705976639899,CDKL1
Q00532,ENSG00000100490,EFO_0004527,mean corpuscular hemoglobin,gwas_credible_sets:0.6002368980460712,0.3649024961850733,CDKL1
Q00532,ENSG00000100490,OBA_0002313,strand of hair color,gwas_credible_sets:0.5541553822332914,0.3368881235218576,CDKL1
Q00532,ENSG00000100490,EFO_0004736,aspartate aminotransferase measurement,gwas_credible_sets:0.5499320464643516,0.3343206276392643,CDKL1
Q00532,ENSG00000100490,EFO_0000707,squamous cell carcinoma,gwas_credible_sets:0.5081797125043864; europepmc:0.024317231904464845,0.3096772576622053,CDKL1
Q00532,ENSG00000100490,EFO_0004534,creatine kinase measurement,gwas_credible_sets:0.4906187975237593,0.2982622769018734,CDKL1
Q00534,ENSG00000105810,MONDO_0007254,breast cancer,chembl:0.9772938068708036; europepmc:0.5907042751663765,0.6120823695695896,CDK6
Q00534,ENSG00000105810,EFO_0000305,breast carcinoma,chembl:0.8877872597795584; cancer_gene_census:0.4559480982087158; expression_atlas:0.0628044653054016; europepmc:0.023388448741447087,0.6100356332057032,CDK6
Q00534,ENSG00000105810,EFO_0000616,neoplasm,chembl:0.8563932150025091; cancer_gene_census:0.3039653988058105; europepmc:0.951616690361155,0.5796812275143944,CDK6
Q00534,ENSG00000105810,EFO_0004842,eosinophil count,gwas_credible_sets:0.9447490242207552,0.5743420278373245,CDK6
Q00534,ENSG00000105810,EFO_0003869,breast neoplasm,chembl:0.9262571355773339; europepmc:0.21595709694994508,0.5696645877349176,CDK6
Q00534,ENSG00000105810,EFO_0004587,lymphocyte count,gwas_credible_sets:0.9303407913348208,0.5655828193268043,CDK6
Q00534,ENSG00000105810,EFO_0005091,monocyte count,gwas_credible_sets:0.9272266876637197,0.5636896597981866,CDK6
Q00534,ENSG00000105810,EFO_0004833,neutrophil count,gwas_credible_sets:0.9139438491185964,0.5556146131669034,CDK6
Q00534,ENSG00000105810,EFO_0004735,serum alanine aminotransferase measurement,gwas_credible_sets:0.8725152722026239,0.5304289053584619,CDK6
Q00534,ENSG00000105810,EFO_0000702,small cell lung carcinoma,chembl:0.7421136481874233; cancer_gene_census:0.4559480982087158; europepmc:0.640500666160888,0.5291028554999865,CDK6
Q00535,ENSG00000164885,MONDO_0004975,Alzheimer disease,reactome:0.9513974960387728; crispr_screen:0.5815971270495844; europepmc:0.8978531586704308; expression_atlas:0.08977986793197987,0.6795884023225071,CDK5
Q00535,ENSG00000164885,EFO_0005772,neurodegenerative disease,crispr_screen:0.7717564987048677; europepmc:0.2741322460487558,0.4775072155691764,CDK5
Q00535,ENSG00000164885,MONDO_0019450,lissencephaly with cerebellar hypoplasia,eva:0.5957721816593886; clingen:0.3039653988058105; europepmc:0.01823792392834863,0.4086321259963852,CDK5
Q00535,ENSG00000164885,MONDO_0005180,Parkinson disease,crispr_screen:0.5815971270495844; europepmc:0.681465614654676,0.3742850020689767,CDK5
Q00535,ENSG00000164885,EFO_0020092,neuroinflammatory disorder,crispr_screen:0.6008742916799368,0.3652899874053018,CDK5
Q00535,ENSG00000164885,MONDO_0005301,multiple sclerosis,crispr_screen:0.5815971270495844; europepmc:0.030227670214577826,0.3544896219190556,CDK5
Q00535,ENSG00000164885,MONDO_0002561,lysosomal storage disease,crispr_screen:0.5815971270495844,0.3535708053358812,CDK5
Q00535,ENSG00000164885,EFO_0000095,chronic lymphocytic leukemia,chembl:0.468934175524364; europepmc:0.04371697913491568,0.2864083722536075,CDK5
Q00535,ENSG00000164885,EFO_0000304,breast adenocarcinoma,slapenrich:0.8478462860000532,0.2577159344500315,CDK5
Q00535,ENSG00000164885,OBA_0003460,erythrocyte volume,gwas_credible_sets:0.4005889151594753,0.2435303387072738,CDK5
Q00536,ENSG00000102225,HP_0001249,Intellectual disability,genomics_england:0.607930797611621; europepmc:0.061026119900246555; gene2phenotype:0.006079307976116211,0.3718454818549898,CDK16
Q00536,ENSG00000102225,EFO_0000279,azoospermia,eva:0.48634463808929684; impc:0.8267613915852788,0.320794569358808,CDK16
Q00536,ENSG00000102225,HP_0012864,Abnormal sperm morphology,eva:0.48634463808929684; europepmc:0.030396539880581056,0.2965878333844731,CDK16
Q00536,ENSG00000102225,HP_0012207,Reduced sperm motility,eva:0.48634463808929684,0.2956638837477614,CDK16
Q00536,ENSG00000102225,EFO_0000616,neoplasm,europepmc:0.8603501243495141; chembl:0.15440030225563323,0.1280728421896471,CDK16
Q00536,ENSG00000102225,MONDO_0004992,cancer,europepmc:0.7943762744947697,0.0965851604314706,CDK16
Q00536,ENSG00000102225,MONDO_0008903,lung cancer,europepmc:0.7721330660402759,0.0938806941400342,CDK16
Q00536,ENSG00000102225,MONDO_0018394,male infertility with teratozoospermia due to single gene mutation,impc:0.7233443486673622,0.0879486613666416,CDK16
Q00536,ENSG00000102225,EFO_0000756,melanoma,europepmc:0.7002903867197047,0.0851456186716521,CDK16
Q00536,ENSG00000102225,EFO_0000702,small cell lung carcinoma,chembl:0.13678442946261474; europepmc:0.030396539880581056,0.0840794169407696,CDK16
Q00537,ENSG00000059758,EFO_0004842,eosinophil count,gwas_credible_sets:0.78397878835374,0.4766048501144814,CDK17
Q00537,ENSG00000059758,EFO_0006336,diastolic blood pressure,gwas_credible_sets:0.6884419942464445,0.418525090671576,CDK17
Q00537,ENSG00000059758,EFO_0002571,medical procedure,gwas_credible_sets:0.5688313343865304,0.3458100868200862,CDK17
Q00537,ENSG00000059758,EFO_0009518,complication,gwas_credible_sets:0.5688313343865304,0.3458100868200862,CDK17
Q00537,ENSG00000059758,EFO_0009888,trauma complication,gwas_credible_sets:0.5688313343865304,0.3458100868200862,CDK17
Q00537,ENSG00000059758,OBA_1000983,thyroid stimulating hormone amount,gwas_credible_sets:0.5371715537567942,0.3265631311296416,CDK17
Q00537,ENSG00000059758,EFO_0009769,histidine measurement,gwas_credible_sets:0.5239240997677421,0.318509595859754,CDK17
Q00537,ENSG00000059758,EFO_0007991,eosinophil percentage of leukocytes,gwas_credible_sets:0.5233668986495859,0.3181708561395632,CDK17
Q00537,ENSG00000059758,OBA_1001087,heart rate,gwas_credible_sets:0.513957368608359,0.3124505130364496,CDK17
Q00537,ENSG00000059758,EFO_0004517,arterial stiffness measurement,gwas_credible_sets:0.45906355526996206,0.2790788733096945,CDK17
Q01973,ENSG00000185483,EFO_0004833,neutrophil count,gwas_credible_sets:0.9195505842343958,0.5590231201178484,ROR1
Q01973,ENSG00000185483,EFO_0004346,neuroimaging measurement,gwas_credible_sets:0.8793845222949193,0.5346049340460647,ROR1
Q01973,ENSG00000185483,EFO_0004587,lymphocyte count,gwas_credible_sets:0.8378593292190853,0.5093604902984964,ROR1
Q01973,ENSG00000185483,EFO_0005091,monocyte count,gwas_credible_sets:0.7687686636758717,0.4673581468872927,ROR1
Q01973,ENSG00000185483,OBA_2045210,brain attribute,gwas_credible_sets:0.7666753285918291,0.4660855440199823,ROR1
Q01973,ENSG00000185483,EFO_0004612,high density lipoprotein cholesterol measurement,gwas_credible_sets:0.6851812651529222,0.4165427930329556,ROR1
Q01973,ENSG00000185483,MONDO_0019588,"hearing loss, autosomal recessive",orphanet:0.607930797611621; eva:0.24331575487115975,0.4065596399172762,ROR1
Q01973,ENSG00000185483,OBA_2045267,cerebral cortex area attribute,gwas_credible_sets:0.6596994613192501,0.4010516197037684,ROR1
Q01973,ENSG00000185483,EFO_0009751,facial asymmetry measurement,gwas_credible_sets:0.5495832215886063,0.3341085662543257,ROR1
Q01973,ENSG00000185483,EFO_0004541,HbA1c measurement,gwas_credible_sets:0.5479484577623316,0.3331147429775119,ROR1
Q01974,ENSG00000169071,MONDO_0009999,autosomal recessive Robinow syndrome,genomics_england:0.9285669064556789; eva:0.9237014783112226; uniprot_variants:0.8897742701710087; uniprot_literature:0.607930797611621; orphanet:0.607930797611621; impc:0.48507909503833546; europepmc:0.11096817494067447,0.8047890066252891,ROR2
Q01974,ENSG00000169071,MONDO_0007220,brachydactyly type B1,eva:0.8988208679375604; genomics_england:0.8897742701710087; uniprot_literature:0.607930797611621; orphanet:0.607930797611621; impc:0.4304099386190476; europepmc:0.07477192399128624,0.7481601616660783,ROR2
Q01974,ENSG00000169071,EFO_0004346,neuroimaging measurement,gwas_credible_sets:0.8946516721717322,0.5438863046479318,ROR2
Q01974,ENSG00000169071,EFO_0005772,neurodegenerative disease,crispr_screen:0.8216343173382884; europepmc:0.06839221473130737,0.501575692567147,ROR2
Q01974,ENSG00000169071,EFO_0004612,high density lipoprotein cholesterol measurement,gwas_credible_sets:0.8026330281661331,0.487945337002468,ROR2
Q01974,ENSG00000169071,HP_0000924,Abnormality of the skeletal system,gwas_credible_sets:0.7786062198958378,0.4733387002866459,ROR2
Q01974,ENSG00000169071,EFO_0010222,ceramide measurement,gwas_credible_sets:0.7203693057583489,0.4379346866246028,ROR2
Q01974,ENSG00000169071,EFO_0011011,sitting height measurement,gwas_credible_sets:0.7151392939397966,0.4347552013682321,ROR2
Q01974,ENSG00000169071,OBA_0003277,platelet volume,gwas_credible_sets:0.6820138023417396,0.4146171948397482,ROR2
Q01974,ENSG00000169071,MONDO_0019978,Robinow syndrome,gene2phenotype:0.607930797611621; impc:0.4419276941887978; europepmc:0.21556123963235235; eva:0.01654922726831635,0.386553866886959,ROR2
Q02156,ENSG00000171132,OBA_0003747,glomerular filtration rate,gwas_credible_sets:0.9311531162385819,0.5660766566534676,PRKCE
Q02156,ENSG00000171132,EFO_0004309,platelet count,gwas_credible_sets:0.9120425133338887,0.5544587325867786,PRKCE
Q02156,ENSG00000171132,EFO_0004617,cystatin C measurement,gwas_credible_sets:0.9021017171897773,0.5484154164579943,PRKCE
Q02156,ENSG00000171132,EFO_0005091,monocyte count,gwas_credible_sets:0.8981652993469833,0.546022346819092,PRKCE
Q02156,ENSG00000171132,EFO_0006336,diastolic blood pressure,gwas_credible_sets:0.8930790495372807,0.5429302589154275,PRKCE
Q02156,ENSG00000171132,EFO_0004305,erythrocyte count,gwas_credible_sets:0.8829505730674363,0.5367728461365244,PRKCE
Q02156,ENSG00000171132,EFO_0006335,systolic blood pressure,gwas_credible_sets:0.8725201286820007,0.530431857761843,PRKCE
Q02156,ENSG00000171132,EFO_0000222,acute myeloid leukemia,chembl:0.821713878702987; europepmc:0.6608027546663481,0.5196312909738592,PRKCE
Q02156,ENSG00000171132,EFO_0004190,open-angle glaucoma,gwas_credible_sets:0.8536013909232105,0.5189305744263365,PRKCE
Q02156,ENSG00000171132,OBA_2050094,blood sodium bicarbonate amount,gwas_credible_sets:0.8468418194225794,0.5148212227324451,PRKCE
Q02750,ENSG00000169032,MONDO_0015280,cardiofaciocutaneous syndrome,genomics_england:0.9642266007132961; eva:0.9137100073317576; reactome:0.7599134970145264; gene2phenotype:0.607930797611621; orphanet:0.607930797611621; clingen:0.607930797611621; europepmc:0.24565776152364846,0.8251393003226336,MAP2K1
Q02750,ENSG00000169032,MONDO_0014113,cardiofaciocutaneous syndrome 3,genomics_england:0.9467745144798002; eva:0.9251503560175947; uniprot_variants:0.8274613634158176; uniprot_literature:0.607930797611621; europepmc:0.06079307976116211,0.7954678886369568,MAP2K1
Q02750,ENSG00000169032,MONDO_0007970,melorheostosis,uniprot_variants:0.865457038266544; eva:0.796837385516866; eva_somatic:0.7447152270742359; uniprot_literature:0.607930797611621; europepmc:0.46419062060154204,0.7229037161849988,MAP2K1
Q02750,ENSG00000169032,EFO_0000756,melanoma,chembl:0.9296400782511536; intogen:0.607930797611621; cancer_gene_census:0.607930797611621; europepmc:0.9105781227088469,0.7055358322877552,MAP2K1
Q02750,ENSG00000169032,MONDO_0004992,cancer,reactome:0.9688369669963677; chembl:0.5000341493026225; cancer_biomarkers:0.8274613634158176; europepmc:0.7862523797385815,0.6989038326747258,MAP2K1
Q02750,ENSG00000169032,MONDO_0018997,Noonan syndrome,reactome:0.865457038266544; eva:0.8532329501186728; europepmc:0.08515161528277602; clingen:0.006079307976116211,0.6571959839462846,MAP2K1
Q02750,ENSG00000169032,EFO_0000616,neoplasm,chembl:0.8882706466379231; cancer_gene_census:0.3039653988058105; europepmc:0.9086913234582514,0.5984805965645649,MAP2K1
Q02750,ENSG00000169032,EFO_1001502,rasopathy,eva:0.943564222198528; europepmc:0.631113154741974,0.5928054063762137,MAP2K1
Q02750,ENSG00000169032,MONDO_0007893,Noonan syndrome with multiple lentigines,genomics_england:0.8860591375189377; europepmc:0.06383273374922022; clingen:0.006079307976116211,0.5410135767230306,MAP2K1
Q02750,ENSG00000169032,EFO_0002617,metastatic melanoma,chembl:0.8558778880065561; europepmc:0.17759441361318487,0.5257127827899369,MAP2K1
Q02763,ENSG00000120156,MONDO_0010842,multiple cutaneous and mucosal venous malformations,uniprot_variants:0.9066612367713315; eva_somatic:0.8959346174139544; eva:0.8773295540172137; genomics_england:0.8464592008411808; gene2phenotype:0.607930797611621; uniprot_literature:0.607930797611621; europepmc:0.09613298809143402,0.8040652194218884,TEK
Q02763,ENSG00000120156,Orphanet_2451,Mucocutaneous venous malformations,uniprot_variants:0.9066612367713315; genomics_england:0.8464592008411808; uniprot_literature:0.607930797611621; gene2phenotype:0.607930797611621; orphanet:0.607930797611621; europepmc:0.03647584785669726,0.7589039998005801,TEK
Q02763,ENSG00000120156,MONDO_0020366,congenital glaucoma,eva:0.8338538994038013; genomics_england:0.8274613634158176; uniprot_variants:0.8274613634158176; orphanet:0.607930797611621; uniprot_literature:0.607930797611621; europepmc:0.0846331456797383,0.7267463019739565,TEK
Q02763,ENSG00000120156,EFO_0006888,vascular malformation,eva_somatic:0.8621627012515954; europepmc:0.16857160925092435,0.5292592522862016,TEK
Q02763,ENSG00000120156,EFO_0000616,neoplasm,chembl:0.7987275110771085; europepmc:0.9635756476673735,0.5148604184857295,TEK
Q02763,ENSG00000120156,HP_0030680,Abnormal cardiovascular system morphology,eva_somatic:0.84246500245024,0.5121604208994507,TEK
Q02763,ENSG00000120156,EFO_0004142,colorectal neoplasm,chembl:0.816013346467339; europepmc:0.030396539880581056,0.4970035942163293,TEK
Q02763,ENSG00000120156,MONDO_0015277,medullary thyroid gland carcinoma,chembl:0.7935602610177124; europepmc:0.05612889958615294,0.4841358467681076,TEK
Q02763,ENSG00000120156,MONDO_0002108,thyroid cancer,chembl:0.778682843442828; europepmc:0.1202070476768542,0.4770391604193199,TEK
Q02763,ENSG00000120156,EFO_0008023,"angiopoietin-1 receptor, soluble measurement",gwas_credible_sets:0.7784156099935493,0.473222822656715,TEK
Q02779,ENSG00000130758,EFO_0004530,triglyceride measurement,gwas_credible_sets:0.6159252398550963,0.3744399223342377,MAP3K10
Q02779,ENSG00000130758,EFO_0004312,vital capacity,gwas_credible_sets:0.5293592981825227,0.321813820367229,MAP3K10
Q02779,ENSG00000130758,OBA_0003747,glomerular filtration rate,gwas_credible_sets:0.3043455221900911,0.1850210160545474,MAP3K10
Q02779,ENSG00000130758,OBA_2045021,level of tumor necrosis factor receptor superfamily member 10C in blood serum,gwas_credible_sets:0.30204978149405987,0.1836253645820997,MAP3K10
Q02779,ENSG00000130758,EFO_0004517,arterial stiffness measurement,gwas_credible_sets:0.29477825784047923,0.1792047814075266,MAP3K10
Q02779,ENSG00000130758,OBA_1001087,heart rate,gwas_credible_sets:0.12811281610610015,0.0778837264796524,MAP3K10
Q02779,ENSG00000130758,EFO_0004344,birth weight,gwas_credible_sets:0.12135813160036561,0.0737773457404663,MAP3K10
Q02779,ENSG00000130758,MONDO_0859149,hypertriglyceridemia 2,impc:0.535526239616077,0.0651125787983507,MAP3K10
Q02779,ENSG00000130758,EFO_0004458,C-reactive protein measurement,gwas_credible_sets:0.1018326769125484,0.061907220498372,MAP3K10
Q02779,ENSG00000130758,OBA_2050096,serum creatinine amount,gwas_credible_sets:0.10072393625622786,0.0612331829068306,MAP3K10
Q04759,ENSG00000065675,MONDO_0004979,asthma,gwas_credible_sets:0.9128569196412791,0.5549538352628103,PRKCQ
Q04759,ENSG00000065675,EFO_0004842,eosinophil count,gwas_credible_sets:0.9077297384450865,0.5518368639087097,PRKCQ
Q04759,ENSG00000065675,EFO_0000274,atopic eczema,gwas_credible_sets:0.8591570451226356; expression_atlas:0.013576185714138954,0.5227206967855333,PRKCQ
Q04759,ENSG00000065675,EFO_0000685,rheumatoid arthritis,gwas_credible_sets:0.8327774085640225,0.5062710342212651,PRKCQ
Q04759,ENSG00000065675,HP_0000964,Eczematoid dermatitis,gwas_credible_sets:0.8280662001119681,0.503406945509293,PRKCQ
